datetime,ic,rank_ic
2024-10-14,0.15367196183453435,0.031030379074597703
2024-10-15,0.12097047444040018,0.06407214075942388
2024-10-16,0.007079914930871119,0.027318125322877397
2024-10-17,-0.005042759265310556,0.045850007562926356
2024-10-18,0.08066798025848182,0.09507800671948248
2024-10-21,0.051817863853001245,0.0445810684581231
2024-10-22,0.10114327048841801,0.09841466191439627
2024-10-23,-0.027903407932504384,0.004412717162364933
2024-10-24,0.08269007560295924,0.06274595654823395
2024-10-25,0.10628203774505064,0.1373717665152002
2024-10-28,0.004508744377229005,-0.00456340040709113
2024-10-29,0.0806581894938711,0.0901205354042124
2024-10-30,0.06630619509541473,0.010703036524727599
2024-10-31,0.15034953325299663,0.09802065612949108
2024-11-01,0.10263858654907376,0.12523802137685922
2024-11-04,0.006693398690273003,0.040973152602857776
2024-11-05,0.1215639093259102,0.11204847051993745
2024-11-06,0.19057878690347155,0.12321612553871616
2024-11-07,0.03728001698183199,0.05125930079870463
2024-11-08,0.006280130519075937,0.08135259879512335
2024-11-11,0.12647247827720126,0.12362630934763053
2024-11-12,0.11270032216679601,0.12264856742182631
2024-11-13,0.17810809154774188,0.14098265308906346
2024-11-14,0.08936692154345033,0.0963649556638594
2024-11-18,0.13495399383422588,0.10095533484577877
2024-11-19,0.05959083189903241,0.03818217014502331
2024-11-21,0.0026849253790153355,0.032444176107679815
2024-11-22,0.13558208006236785,0.11580479440394302
2024-11-25,0.24670209770646537,0.16500008788307588
2024-11-26,0.183316025097956,0.10434362730915075
2024-11-27,0.09851340990966966,-0.007439490417818059
2024-11-28,0.11628477714145637,0.06432334048994674
2024-11-29,0.05529447303777915,0.0034457393178273033
2024-12-02,-0.015953314385664025,-0.021747449859030966
2024-12-03,-0.029643116691899236,-0.015179506417965501
2024-12-04,0.00752898369724993,-0.015680827069488746
2024-12-05,-0.020955939727018095,-0.009049652351260156
2024-12-06,-0.08897333130073128,-0.06018176526493349
2024-12-09,0.05825609407528129,-0.00851859729210503
2024-12-10,-0.06682229590856255,-0.012861318485367996
2024-12-11,-0.03094214578845825,0.0016777109839321875
2024-12-12,-0.03328877369175693,0.048985938841726584
2024-12-13,-0.03818363339981281,0.07135936895910476
2024-12-16,-0.03884733179525219,-0.038783570328886574
2024-12-17,-0.12636317505636724,-0.028913718411982363
2024-12-18,-0.07250140143278683,-0.007347069814794824
2024-12-19,0.03178330889752254,0.049362712008618345
2024-12-20,0.014541188479994863,0.01235672100300481
2024-12-23,0.0349027085986903,-0.011099318895276305
2024-12-24,0.07954864774015469,0.0021713921717639298
2024-12-26,0.1935374042659282,0.17190201729106624
2024-12-27,0.09309509636895251,0.10040237033508931
2024-12-30,0.11669861191564715,0.1832643166891517
2024-12-31,0.1654520816174349,0.20273088739593817
2025-01-01,0.16831584594724253,0.14509255086622602
2025-01-02,0.2227771778259002,0.1337661498167723
2025-01-03,0.11476158665990274,0.13601572337698073
2025-01-06,0.0056899894624927025,-0.007104069454011059
2025-01-07,-0.06918087158028301,-0.08481996682342337
2025-01-08,-0.1171024634793314,-0.07495300408812339
2025-01-09,-0.0969883185497747,-0.09046840697492557
2025-01-10,-0.09098871090069942,-0.09487925654813487
2025-01-13,0.13719098687682119,0.1768381032983392
2025-01-14,-0.09450378876838027,-0.0814870884044083
2025-01-15,-0.11434110078743188,-0.09496887405011781
2025-01-16,-0.0308082714384148,-0.02846911415231345
2025-01-17,0.043923027647932524,0.047936367633909974
2025-01-20,0.05698316670057269,0.10816328233754544
2025-01-21,0.027023282926538224,0.03998509190937732
2025-01-22,0.052383867703160315,0.0868782495993283
2025-01-23,0.00621438058160097,-0.010448172709989911
2025-01-24,0.08726575859041999,0.07439597061939253
2025-01-27,0.24353409309095483,0.25258264243632605
2025-01-28,0.19160546815716378,0.13447590470451617
2025-01-29,0.15616338878233546,0.0765006109341914
2025-01-30,0.170521759174027,0.14726489529278922
2025-01-31,0.2505214554961915,0.18571955103115367
2025-02-01,0.20479658995504513,0.21527819696812647
2025-02-03,0.227935864424912,0.26655640405097036
2025-02-04,0.1040516023199587,0.12927295560676447
2025-02-05,0.016141351478118706,0.07009031228717393
2025-02-06,0.10020536813637619,0.10906101348326742
2025-02-07,0.06906818794332856,0.10308883698327352
2025-02-10,0.07283629923748046,0.10732921223648757
2025-02-11,0.07226074700087806,0.07501469207603302
2025-02-12,-0.010878782994884418,0.03278353470955965
2025-02-13,0.04835902002182636,0.009481623230389723
2025-02-14,0.08770681110182163,0.1341073888862762
2025-02-17,0.11978568318821922,0.10618303870800307
2025-02-18,0.2590230882019448,0.22930477084475415
2025-02-19,0.1285254465346432,0.040040184570554714
2025-02-20,0.010411526594452072,-0.044797932552268466
2025-02-21,-0.029849206238205226,-0.03970340569077286
2025-02-24,-0.03050543427148657,-0.03775019728967097
2025-02-25,0.05028037038980938,0.06932828867692932
2025-02-27,0.09437437682852659,0.11183647532331742
2025-02-28,0.21047896656201298,0.2080281076991603
2025-03-03,0.1619653965108094,0.16794310873258242
2025-03-04,0.04300573230664127,0.029577562472299312
2025-03-05,-0.1041255702102998,-0.11327392428492446
2025-03-06,-0.03380003174950699,-0.11838913812598022
2025-03-07,-0.07265474004954602,-0.09693723673986832
2025-03-10,-0.07604639644759272,-0.08473359953623111
2025-03-11,0.1307158631666892,0.13967075973654922
2025-03-12,0.11606988209649013,0.13116423149317885
2025-03-13,0.21671649428722034,0.21094248232406126
2025-03-17,0.28861433405789483,0.2919112409243988
2025-03-18,0.18542141738533816,0.19397811094913903
2025-03-19,0.0939080519744423,0.030793249543249537
2025-03-20,0.06741730947614197,0.05516291090239327
2025-03-21,0.02282023749745336,0.0037287471497997812
2025-03-24,0.17393964478748974,0.11650500895838281
2025-03-25,0.12631708005034561,0.09791608640292851
2025-03-26,0.14562057960325794,0.12307279905964116
2025-03-27,0.1128365371315711,0.09818351024095574
2025-03-28,0.11427766779620648,0.08814327070906018
2025-04-01,0.03392455366455579,-0.029367769499348443
2025-04-02,0.08911317391224557,0.04491985698536562
2025-04-03,0.03687907096279676,-0.003624575992997046
2025-04-04,0.013346259699018419,0.005095631005999635
2025-04-07,-0.015620207238678772,-0.025579752553436762
2025-04-08,0.04795632529618847,0.019762228643807587
2025-04-09,0.12076985899398433,0.08678924468832495
2025-04-11,0.06759776865646099,0.06879276711303589
2025-04-15,0.06580597851869134,0.04079201873154841
2025-04-16,0.08114617231768759,0.05783953732621057
2025-04-17,0.04349050936407296,0.032359726898878116
2025-04-21,-0.03029696147844379,0.023487691600793507
2025-04-22,0.0019676638344176944,0.0010981191412322434
2025-04-23,0.041935846851281815,-0.007257924727129655
2025-04-24,0.035217514171228585,-0.04331718718616816
2025-04-25,0.11064467148620348,0.006459639676325008
2025-04-28,-0.06155513936452628,-0.09328059353255323
2025-04-29,0.054088078637459236,0.014140007869011232
2025-04-30,-0.016647311034914337,-0.0022489620333965244
2025-05-02,-0.013063402916407018,-0.03306384491994795
2025-05-05,0.01660531562781845,0.03182633394275757
2025-05-06,0.057714346070245455,0.0945943626215949
2025-05-07,0.029366702606685936,-0.045710742680862025
2025-05-08,0.016833147862931806,0.018152187451539178
2025-05-09,0.009893974783735405,-0.03436888338687059
2025-05-12,0.058705802119989284,-0.02757673444226036
2025-05-13,-0.001075531621932352,-0.07799162085543046
2025-05-14,0.02088026790847097,-0.058547701899011886
2025-05-15,0.09097895155729184,0.0006411853804959096
2025-05-16,0.10429465487277276,0.06465453922892994
2025-05-19,-0.030366737562401692,-0.005023991424808302
2025-05-20,0.03054397832307092,-0.011492180253589031
2025-05-21,0.04666121008412231,0.013416179725397544
2025-05-22,0.02968720462895586,0.0289612379097851
2025-05-23,-0.01359751509470584,-0.002666106954427414
2025-05-26,0.05289673291630869,0.07811735150283843
2025-05-27,0.00023485078392603174,0.009043279970557134
2025-05-28,0.007803948293596034,0.015210830727993905
2025-05-29,-0.010599677766158801,-0.02879174561853225
2025-05-30,-0.030730306496733983,-0.040502826256732044
2025-06-02,-0.018852395012257765,-0.06212098061322277
2025-06-03,-0.029831501797364553,-0.05435196669829163
2025-06-04,0.03821186571379383,0.006114191403501067
2025-06-05,0.10720746782397758,0.11492831346089545
2025-06-06,0.11860853660981781,0.09459181596532318
2025-06-09,0.09277735331236159,0.11960797774213196
2025-06-10,0.07800906294372884,0.10056587643791967
2025-06-11,0.11854285921245472,0.07443517884498677
2025-06-12,0.030156090592040052,0.054025856591046875
2025-06-13,0.01860223660238904,-0.002447758626889436
2025-06-16,0.07208028596510571,0.010956516505854023
2025-06-17,0.1749146581794223,0.07851579856937724
2025-06-18,-0.0027274689383837646,-0.015964687687520802
2025-06-19,0.08631836035944301,0.08337383138254932
2025-06-20,0.02212379632407234,0.021340308919778166
2025-06-23,-0.1155538432919196,-0.048190576481155836
2025-06-24,-0.08136321209843471,-0.0934375862010972
2025-06-25,0.009948243048172418,-0.007883191727925865
2025-06-26,0.10552848272516292,0.11423993648315708
2025-06-27,0.15502783319807165,0.08708672967587526
2025-06-30,-0.009765282091076036,0.050105557237872494
2025-07-01,0.14015431263793837,0.06544469527209607
2025-07-02,-0.04373051671048643,0.02910069057190443
2025-07-03,-0.08882379371586992,-0.05177766042215907
2025-07-04,-0.08516466801257498,-0.020377159130343957
2025-07-07,0.05051847903971649,0.012968341118688234
2025-07-08,0.05682622884103609,0.05150230896239639
2025-07-09,0.08893892144601327,0.04659512070235803
2025-07-10,0.09368058774842343,0.06546027794876887
2025-07-11,0.06573771730093222,0.08389137291116465
2025-07-14,0.08691558831603954,-1.572354646632989e-06
2025-07-15,0.09662266773698971,0.06791545825338945
2025-07-16,0.08861276888670959,0.07850737445664208
2025-07-17,-0.02860326091692805,-0.004963886446020794
2025-07-18,0.02510275402779203,0.010768883585605201
2025-07-21,-0.009632385425614133,0.01212304634273096
2025-07-22,-0.025598569147581875,-0.007199779249829597
2025-07-23,-0.07614087900337371,-0.0037675612800179012
2025-07-24,-0.0654942873323838,0.003947345577441315
2025-07-25,-0.042071737777912815,-0.0046599562627757125
2025-07-28,0.06994796712638053,0.06096848180648497
2025-07-29,0.0355655486993304,0.02613678524328429
2025-07-30,0.09319668930735969,0.04467829477551718
2025-07-31,0.06143709970219446,0.04520150823336207
2025-08-01,0.0023380681477667624,-0.005161564740672725
2025-08-04,-0.01188791632586439,0.04847238002645323
2025-08-05,0.06251355799126497,0.03537065069418564
2025-08-06,0.012044290711521341,0.01677910472787621
2025-08-07,0.053690697931318365,0.04230705273032317
2025-08-08,0.028079613276065923,0.060436102883444455
2025-08-11,-0.09520386985850114,0.02459437351470174
2025-08-12,-0.01634822833159887,0.007383705204274836
2025-08-13,0.029122706533997473,0.028872673375141426
2025-08-14,-0.05426523740601264,-0.017362171182910224
2025-08-18,0.06150611741202244,0.05187018911408803
2025-08-19,0.06026137174442816,0.12246888362059083
2025-08-20,0.02402570302751527,0.08964748867399362
2025-08-21,0.028010725923042365,0.08848003452939861
2025-08-22,0.08968975708018664,0.12862792280529228
2025-08-25,0.01746576448709834,0.047968244083387894
2025-08-26,-0.05426866695228752,-0.03469654305492408
2025-08-28,0.04654328246691639,0.06382860804655431
2025-08-29,0.01185766223931455,0.0003121570578575376
2025-09-01,0.045378231216442876,0.03196273512939891
2025-09-02,0.10786773205694392,0.1296930544818454
2025-09-03,0.03420293064195222,-0.01390341218566346
2025-09-04,-0.02678036628887848,-0.02589708751270124
2025-09-05,-0.0021224249275520538,-0.020398659330613616
2025-09-08,0.03419510486457308,-0.07208422282783673
2025-09-09,-0.013484052809846374,-0.05539207039351117
2025-09-10,-0.02461284857917532,-0.02060953124357003
2025-09-11,-0.06591661363735969,-0.07621931892171162
2025-09-12,-0.023498248333397042,-0.03736866842307244
2025-09-15,-0.012533486946730373,0.010718423797638847
2025-09-16,0.07263902693259522,0.0609744176085971
2025-09-17,0.1415632168270649,0.10457021408003027
2025-09-18,0.0872295482193307,0.017438888484280504
2025-09-19,0.12035989449727677,0.07808160327855214
2025-09-22,0.06070965158065115,0.0376741240502651
2025-09-23,0.023243363934470473,0.019931800099362938
2025-09-24,-0.04260086754396227,-0.05552194633932865
2025-09-25,-0.0319040057917719,-0.04594433327083071
2025-09-26,0.03763373103939063,0.017966520717552354
2025-09-29,0.09252298243246213,0.07881036320914557
2025-09-30,0.08918620167570972,0.07406671705530465
2025-10-01,0.10963684692392485,0.04221005069677469
2025-10-03,0.0494935808316247,0.008112976973000702
2025-10-06,0.10259069463266939,0.02252742813449363
2025-10-07,0.09242647574192625,0.07487776655387454
2025-10-08,0.01294471874286102,0.09177590238616538
2025-10-09,-0.05073812634613507,0.05096296977995646
2025-10-10,0.03073198369755159,0.07658118191400669
2025-10-13,0.005646841114557247,0.055576424388505956
2025-10-14,0.04481970203114056,0.060696470433855336
2025-10-15,0.017683001233829175,0.048298697686850085
2025-10-16,-0.08090688366443897,-0.01772228243669841
2025-10-17,0.046816721301663665,0.060124944808706046
2025-10-20,-0.0006895227313469361,-0.02176785269010503
2025-10-21,0.029127367556667876,-0.015809281012753078
2025-10-23,0.04456947210339435,0.03456002647011532
2025-10-24,0.11592058289423939,0.10192840782959271
2025-10-27,0.08788305353828693,0.06389593329426328
2025-10-28,0.07832667624647442,0.07095313459155235
2025-10-29,0.02836645357850534,0.02660451137298558
2025-10-30,0.017895921576699243,0.03319811404705643
2025-10-31,0.02958043993035769,0.09677047660097302
2025-11-03,0.031908521041132426,0.04836670037154333
2025-11-04,-0.004075416406354817,0.0763410274128884
2025-11-06,0.0402327424525124,0.11028912236726711
2025-11-07,0.04476824115687327,0.0217811100916042
2025-11-10,0.10035969454560177,0.09504554171250601
2025-11-11,0.08625951242565548,0.09596541022882557
2025-11-12,0.082673973930422,0.07439530276797027
2025-11-13,0.03232385495996508,0.05727369069872509
2025-11-14,0.053352561724579604,0.0624531412802369
2025-11-17,0.10790919079561727,0.07711561706180656
2025-11-18,0.1579473885752621,0.1431172954385099
2025-11-19,0.09964803259007778,0.13443766115560613
2025-11-20,0.1159650531418146,0.0924175736122919
2025-11-21,0.12960583806524867,0.12038895092989174
2025-11-24,0.08357934660602692,0.08801535603603251
2025-11-25,0.04016976114228381,0.05229280108791115
2025-11-26,0.03970748484782743,0.055726690653596624
2025-11-27,0.12173235065188033,0.12020321840383036
2025-11-28,0.06782886512993738,0.09294456655730089
2025-12-01,0.09028797168424157,0.07571342354910222
2025-12-02,0.10685349037422873,0.07937674465748643
2025-12-03,0.08880603871076355,0.07440383238556102
2025-12-04,0.05981113016189397,0.09293471776830123
2025-12-05,0.12254053231609267,0.10131141442469864
2025-12-08,0.23129117474853464,0.12066847824479271
2025-12-09,0.1531096761441849,0.12634325083507644
2025-12-10,0.2213985657384737,0.15118370862031122
2025-12-11,0.0908478817549736,0.1384810566358865
2025-12-12,0.01792216367532147,0.035120222439712
2025-12-15,0.06626417826572761,0.05202488380426569
2025-12-16,0.09948451896867375,0.016069697578779046
2025-12-17,-0.06277282037731946,-0.05655958542184559
2025-12-18,0.031623969679961075,-0.052409265480218556
2025-12-19,0.015453306549131273,-0.005501884657419428
2025-12-22,0.010584578916905988,0.0013610044279093866
2025-12-23,-0.015978273134346625,-0.04303516804045113
2025-12-24,0.051934561177235154,0.011862373170766063
2025-12-26,0.07339396612250249,0.06481642591361651
2025-12-29,0.085373044905394,0.03822860597307114
2025-12-30,0.09702734826044117,0.06299835936269282
2025-12-31,0.09047917522261406,0.09421251330376271
2026-01-01,0.108072663466112,0.05406259488322188
2026-01-02,0.10770437499293856,0.03344108992328141
2026-01-05,0.12783905296979725,0.020914118757111577
2026-01-06,0.05869597793647971,-0.0002662399216621758
2026-01-07,0.11524398819924503,0.07595382283861542
2026-01-08,0.10035909228943579,0.09267847945703461
2026-01-09,0.09334908448820173,0.1403648922278581
2026-01-12,-0.03659112621703629,0.04489975316340013
2026-01-13,0.04439942290672627,0.059669495837479755
2026-01-14,0.062073309709436746,0.09913990205329054
2026-01-15,0.038161957620356755,0.030251875373851614
2026-01-16,0.07121682695883394,0.07410453491636568
2026-01-19,0.05980654805272707,0.08317887815267212
2026-01-20,0.025160304542167583,0.05961206376924584
2026-01-21,0.08970542631369524,0.12254817918123248
2026-01-22,0.03592359756477768,0.03085384952463378
2026-01-23,0.013385764976703959,0.0029181463828220444
2026-01-27,0.055237067274471294,0.015470488747373706
2026-01-28,0.09771261330067765,0.056418284010231474
2026-01-29,0.020817703475172405,0.060045402886287846
2026-01-30,0.008855960827064082,0.0408601187283293
2026-02-02,0.05964351389926526,0.030564784595922326
2026-02-03,0.040328435125320576,0.002836366527563956
2026-02-04,0.07226723302376369,0.003134140379109845
2026-02-05,0.013598337908182023,0.09324263865414288
2026-02-06,-0.020788099201823913,0.02965531644459789
2026-02-09,-0.03221093256660396,0.033007395878544434
2026-02-10,0.030472427919031906,0.06399509773222464
2026-02-11,0.06611444313954332,0.04934689071950936
2026-02-12,0.03407092079286719,0.0343777109644267
2026-02-13,0.05706432276104345,0.05388889500401688
2026-02-16,0.00300879085681382,-0.021852994048335423
2026-02-17,-0.02491436837304389,-0.027840818620999058
2026-02-18,-0.062411911973470936,-0.05944996250598351
2026-02-19,0.0781151479082035,0.015590077506626648
2026-02-20,-0.03407287106681423,-0.013221119941098723
2026-02-23,-0.02275788180110364,-0.017978558377627064
2026-02-24,0.06345815860546393,0.1035535995617257
2026-02-25,0.020122951513081095,0.06179770875345056
2026-02-26,0.011713707023285199,0.08314732509427501
2026-02-27,0.09010961570432878,0.14177165626618407
2026-03-02,0.026817620128892408,0.015750972203237717
2026-03-04,0.07310654284500764,0.06772426840378958
2026-03-05,0.09862001355420057,0.06323952658971088
2026-03-06,0.048579803575775314,0.01321913224087877
2026-03-09,0.08849964589907676,0.043287699729836135
2026-03-10,0.09427845914037251,0.0609918733012651
2026-03-11,0.12052781456449038,0.12704268872124436
2026-03-12,0.11154381587023321,0.1230595280818475
2026-03-13,0.10441009789783001,0.1228227892120537
2026-03-16,0.04070774884276479,0.037313204083670226
2026-03-17,0.04167931758532771,0.06608722028565157
2026-03-18,0.004737180868411604,0.00684125572552964
2026-03-19,0.03589015648483018,-0.0007283696011475291
2026-03-20,0.10222971669591285,0.039625294002645535
